disease,step,rr_mean,rr_lci,rr_uci
cancer,11000,0.895888118571374,0.791557638992244,0.999967057940873
cancer,11100,0.894838923988127,0.789446497925372,0.99996815600951
cancer,11200,0.893789729404879,0.787335356858501,0.999969254078148
cancer,11300,0.892740534821632,0.78522421579163,0.999970352146785
cancer,11400,0.891691340238385,0.783113074724758,0.999971450215423
cancer,11500,0.890642145655138,0.781001933657887,0.99997254828406
cancer,11600,0.88959295107189,0.778890792591016,0.999973646352698
cancer,11700,0.888543756488643,0.776779651524144,0.999974744421336
cancer,11800,0.887494561905396,0.774668510457273,0.999975842489973
cancer,11900,0.886445367322149,0.772557369390402,0.999976940558611
cancer,12000,0.885396172738901,0.77044622832353,0.999978038627248
cvd,0,0.99999744119123,1,1
cvd,100,1.00466605169472,1.00175015448457,1.00714269220077
cvd,200,1.00868278194311,1.00322335821124,1.01332375281272
cvd,300,1.01206608360291,1.00442677333541,1.01856110411684
cvd,400,1.01483440834068,1.00536756201245,1.02288570376664
cvd,500,1.01700620782295,1.00605288639774,1.02632525057252
cvd,600,1.01859993371625,1.00648990864667,1.02890744334486
cvd,700,1.01963403768713,1.00668579091462,1.03065998089404
cvd,800,1.02012697140212,1.00664769535697,1.03161056203047
cvd,900,1.02009718652776,1.00638278412911,1.03178688556451
cvd,1000,1.01956313473058,1.00589821938642,1.03121665030657
cvd,1100,1.01854326767713,1.00520116328429,1.02992755506702
cvd,1200,1.01705603703394,1.00429877797808,1.02794729865626
cvd,1300,1.01511989446755,1.0031982256232,1.02530357988467
cvd,1400,1.0127532916445,1.00190666837502,1.02202409756264
cvd,1500,1.00997468023132,1.00043126838892,1.01813655050055
cvd,1600,1.00680251189455,0.998779187820287,1.0136686375088
cvd,1700,1.00325523830073,0.996957588824504,1.00864805739777
cvd,1800,0.999351311116394,0.994973633556955,1.00310250897784
cvd,1900,0.995109182008084,0.99283448417302,0.997059691059414
cvd,2000,0.990547302642334,0.990547302452868,0.990547302828084
cvd,2100,0.985685187007602,0.983594537963148,0.988119772525227
cvd,2200,0.980546598380019,0.976236576373426,0.985561659658315
cvd,2300,0.975156362357633,0.968510092461431,0.982883251468914
cvd,2400,0.969539304538497,0.960451761004891,0.980094835198589
cvd,2500,0.963720250520658,0.952098256781536,0.977206698088905
cvd,2600,0.957724025902167,0.943486254569093,0.974229127381425
cvd,2700,0.951575456281074,0.934652429145293,0.971172410317717
cvd,2800,0.94529936725543,0.925633455287863,0.968046834139343
cvd,2900,0.938920584423283,0.916466007774533,0.964862686087869
cvd,3000,0.932463933382684,0.90718676138303,0.961630253404861
cvd,3100,0.925954239731682,0.897832390891085,0.958359823331881
cvd,3200,0.919416329068329,0.888439571076424,0.955061683110497
cvd,3300,0.912875026990672,0.879044976716778,0.951746119982271
cvd,3400,0.906355159096764,0.869685282589875,0.94842342118877
cvd,3500,0.899881550984653,0.860397163473443,0.945103873971557
cvd,3600,0.893479028252389,0.851217294145212,0.941797765572199
cvd,3700,0.887172416498022,0.84218234938291,0.938515383232259
cvd,3800,0.880986541319602,0.833329003964266,0.935267014193303
cvd,3900,0.87494622831518,0.824693932667009,0.932062945696894
cvd,4000,0.869076303082805,0.816313810268866,0.9289134649846
cvd,4100,0.863396279610932,0.808217831574784,0.925826255059498
cvd,4200,0.857904425449644,0.800405271498566,0.922798581970729
cvd,4300,0.852593696539429,0.792867924981235,0.919825107528948
cvd,4400,0.847457048820772,0.785597586963811,0.916900493544811
cvd,4500,0.842487438234163,0.778586052387315,0.914019401828972
cvd,4600,0.837677820720089,0.771825116192769,0.911176494192087
cvd,4700,0.833021152219037,0.765306573321194,0.90836643244481
cvd,4800,0.828510388671494,0.75902221871361,0.905583878397796
cvd,4900,0.824138486017949,0.752963847311039,0.902823493861701
cvd,5000,0.819898400198889,0.747123254054502,0.90007994064718
cvd,5100,0.815783087154801,0.74149223388502,0.897347880564888
cvd,5200,0.811785502826172,0.736062581743614,0.89462197542548
cvd,5300,0.807898603153492,0.730826092571306,0.891896887039611
cvd,5400,0.804115344077246,0.725774561309115,0.889167277217936
cvd,5500,0.800428681537923,0.720899782898065,0.88642780777111
cvd,5600,0.79683157147601,0.716193552279174,0.883673140509788
cvd,5700,0.793316969831994,0.711647664393465,0.880897937244626
cvd,5800,0.789877832546364,0.707253914181959,0.878096859786279
cvd,5900,0.786507115559607,0.703004096585677,0.8752645699454
cvd,6000,0.783197774812209,0.69889000654564,0.872395729532647
cvd,6100,0.779943946092802,0.694904272391286,0.869487227064408
cvd,6200,0.776744484582581,0.69104285600573,0.866544857880019
cvd,6300,0.773599425310886,0.687302552660501,0.863576644024546
cvd,6400,0.770508803307056,0.68368015762713,0.86059060754306
cvd,6500,0.767472653600429,0.680172466177149,0.857594770480629
cvd,6600,0.764491011220346,0.676776273582088,0.854597154882321
cvd,6700,0.761563911196144,0.673488375113477,0.851605782793206
cvd,6800,0.758691388557163,0.670305566042847,0.848628676258353
cvd,6900,0.755873478332742,0.66722464164173,0.84567385732283
cvd,7000,0.75311021555222,0.664242397181656,0.842749348031706
cvd,7100,0.750401635244936,0.661355627934156,0.83986317043005
cvd,7200,0.747747772440228,0.65856112917076,0.837023346562931
cvd,7300,0.745148662167436,0.655855696163,0.834237898475418
cvd,7400,0.742604339455899,0.653236326540333,0.831514848212579
cvd,7500,0.740114839334956,0.65069971961065,0.828862217819483
cvd,7600,0.737680196833946,0.648242246979571,0.826288029341199
cvd,7700,0.735300446982208,0.645856781351137,0.823800304822796
cvd,7800,0.732975624809081,0.643552351962307,0.821407066309343
cvd,7900,0.730705765343903,0.641314014190506,0.819116335845909
cvd,8000,0.728490903616015,0.639142309075056,0.816936135477562
cvd,8100,0.726331232468427,0.637034872596404,0.814872156268874
cvd,8200,0.724227575998843,0.634992703570665,0.812920765362428
cvd,8300,0.72218091611864,0.633017641522871,0.811075998920312
cvd,8400,0.720192234739195,0.631111525978052,0.809331893104611
cvd,8500,0.718262513771883,0.629276196461241,0.807682484077412
cvd,8600,0.71639273512808,0.627513492497469,0.806121808000801
cvd,8700,0.714583880719164,0.625825253611766,0.804643901036865
cvd,8800,0.712836932456511,0.624213319329165,0.80324279934769
cvd,8900,0.711152872251497,0.622679529174697,0.801912539095363
cvd,9000,0.709532682015498,0.621225722673393,0.800647156441969
cvd,9100,0.707977343659892,0.619853739350285,0.799440687549596
cvd,9200,0.706487839096053,0.618565418730403,0.798287168580329
cvd,9300,0.70506515023536,0.61736260033878,0.797180635696256
cvd,9400,0.703710258989188,0.616247123700448,0.796115125059462
cvd,9500,0.702424147268913,0.615220828340436,0.795084672832034
cvd,9600,0.701207796985912,0.614285553783777,0.794083315176058
cvd,9700,0.700062190051562,0.613443139555502,0.793105088253621
cvd,9800,0.698988308377238,0.612695425180642,0.79214402822681
cvd,9900,0.697987133874318,0.612044250184229,0.791194171257709
cvd,10000,0.697059648454177,0.611491454091294,0.790249553508407
cvd,10100,0.696206802465458,0.611038708285085,0.789304677337089
cvd,10200,0.695429420005864,0.610687011581718,0.788355909886338
cvd,10300,0.694728293610363,0.610437194655522,0.787400084494837
cvd,10400,0.694104215813926,0.61029008818083,0.786434034501269
cvd,10500,0.69355797915152,0.610246522831973,0.785454593244317
cvd,10600,0.693090376158114,0.610307329283281,0.784458594062664
cvd,10700,0.692702199368679,0.610473338209087,0.783442870294993
cvd,10800,0.692394241318182,0.610745380283721,0.782404255279986
cvd,10900,0.692167294541592,0.611124286181515,0.781339582356327
cvd,11000,0.692022151573879,0.6116108865768,0.780245684862698
cvd,11100,0.69195960495001,0.612206012143908,0.779119396137783
cvd,11200,0.691980447204957,0.612910493557169,0.777957549520263
cvd,11300,0.692085470873686,0.613725161490914,0.776756978348823
cvd,11400,0.692275468491167,0.614650846619476,0.775514515962145
cvd,11500,0.692551232592369,0.615688379617186,0.774226995698912
cvd,11600,0.692913555712262,0.616838591158374,0.772891250897807
cvd,11700,0.693363230385813,0.618102311917372,0.771504114897512
cvd,11800,0.693901049147991,0.619480372568511,0.770062421036711
cvd,11900,0.694527804533767,0.620973603786123,0.768563002654086
cvd,12000,0.695244289078108,0.622582836244538,0.76700269308832
dem,0,1,1,1
dem,100,1.00179423396684,1.00089188093185,1.0025709977563
dem,200,1.00355221786273,1.00176108101133,1.00509406478316
dem,300,1.00523770161672,1.00258491938605,1.00752127035114
dem,400,1.00681443515786,1.00334071520363,1.00980468373081
dem,500,1.00824616841521,1.0040057876117,1.01189637419274
dem,600,1.0094966513178,1.00455745575788,1.01374841100747
dem,700,1.0105296337947,1.00497303878979,1.01531286344558
dem,800,1.01130886577495,1.00522985585505,1.01654180077762
dem,900,1.01179809718761,1.00530522610129,1.01738729227416
dem,1000,1.01196107796172,1.00517646867612,1.01780140720577
dem,1100,1.01176155802634,1.00482090272716,1.01773621484299
dem,1200,1.0111632873105,1.00421584740205,1.01714378445641
dem,1300,1.01013001574328,1.00333862184839,1.01597618531657
dem,1400,1.00862549325371,1.00216654521382,1.01418548669404
dem,1500,1.00661346977085,1.00067693664595,1.01172375785939
dem,1600,1.00405769522374,0.998847115292399,1.00854306808317
dem,1700,1.00092191954144,0.996654400300799,1.00459548663595
dem,1800,0.997169892653003,0.994076110818768,0.999833082788288
dem,1900,0.99276536448747,0.991089565993926,0.994207925810749
dem,2000,0.987672084973896,0.987672084973896,0.987672084973896
dem,2100,0.981868639513458,0.980197599420962,0.983809930910969
dem,2200,0.97539295539584,0.971836387785874,0.979525142976118
dem,2300,0.968297795382854,0.962660338575229,0.974848704344985
dem,2400,0.960635922236312,0.952741340295625,0.969811598193213
dem,2500,0.952460098718024,0.942151281453661,0.964444807696444
dem,2600,0.943823087589801,0.930962050555933,0.958779316030321
dem,2700,0.934777651613456,0.919245536109042,0.952846106370485
dem,2800,0.925376553550799,0.907073626619583,0.94667616189258
dem,2900,0.915672556163643,0.894518210594156,0.940300465772248
dem,3000,0.905718422213797,0.881651176539358,0.933750001185132
dem,3100,0.895566914463074,0.868544412961787,0.927055751306873
dem,3200,0.885270795673285,0.855269808368042,0.920248699313115
dem,3300,0.874882828606242,0.841899251264719,0.913359828379499
dem,3400,0.864455776023755,0.828504630158419,0.906420121681669
dem,3500,0.854042400687636,0.815157833555738,0.899460562395266
dem,3600,0.843695465359696,0.801925642904615,0.892512133695934
dem,3700,0.833467732801747,0.788881332214401,0.885605818759314
dem,3800,0.8234119657756,0.776098784182677,0.87877260076105
dem,3900,0.813580927043067,0.763649766273325,0.872043462876783
dem,4000,0.804027379365958,0.75160604595023,0.865449388282157
dem,4100,0.794793226415719,0.740024223425752,0.859015073813466
dem,4200,0.785876935502329,0.728900229906162,0.852740070949619
dem,4300,0.777266114845401,0.718214829346211,0.846617644830179
dem,4400,0.768948372664548,0.707948785700648,0.840641060594707
dem,4500,0.760911317179383,0.698082862924221,0.834803583382766
dem,4600,0.75314255660952,0.688597824971681,0.829098478333916
dem,4700,0.74562969917457,0.679474435797777,0.82351901058772
dem,4800,0.738360353094147,0.670693459357258,0.81805844528374
dem,4900,0.731322126587865,0.662235659604873,0.812710047561537
dem,5000,0.724502627875335,0.654081800495372,0.807467082560674
dem,5100,0.717889465176171,0.646212645983504,0.802322815420713
dem,5200,0.711470246709986,0.63860896002402,0.797258979955582
dem,5300,0.705232580696394,0.631251506571667,0.792266178616461
dem,5400,0.699164075355006,0.624121049581196,0.787360208438698
dem,5500,0.693252338905436,0.617198353007355,0.782535634645552
dem,5600,0.687484979567297,0.610464180804895,0.777787022460279
dem,5700,0.681849605560202,0.603899296928564,0.773108937106137
dem,5800,0.676333825103763,0.597484465333112,0.768495943806384
dem,5900,0.670925246417595,0.591200449973289,0.763913618040899
dem,6000,0.66561147772131,0.585028014803843,0.759354562929335
dem,6100,0.660382626512967,0.578951887688214,0.754828805001951
dem,6200,0.655238797404413,0.572972652124596,0.750339349036606
dem,6300,0.650182594285942,0.567094855519873,0.745891147738819
dem,6400,0.645216621047847,0.56132304528093,0.741489153814109
dem,6500,0.640343481580421,0.555661768814651,0.737138319967994
dem,6600,0.635565779773958,0.55011557352792,0.732843598905993
dem,6700,0.63088611951875,0.544689006827622,0.728609943333626
dem,6800,0.626307104705092,0.539386616120639,0.72444230595641
dem,6900,0.621831339223277,0.534212948813857,0.720345639479865
dem,7000,0.617461426963597,0.52917255231416,0.716324896609508
dem,7100,0.613199971816347,0.524269974028431,0.712385030050861
dem,7200,0.60904957767182,0.519509761363556,0.70853099250944
dem,7300,0.605012848420309,0.514896461726418,0.704767736690764
dem,7400,0.601092387952107,0.510434622523901,0.701100215300354
dem,7500,0.597290800157508,0.50612879116289,0.697533381043726
dem,7600,0.593610688926805,0.501983515050269,0.694072186626401
dem,7700,0.590054658150291,0.498003341592922,0.690721584753896
dem,7800,0.58662531171826,0.494192818197732,0.687486528131731
dem,7900,0.583325253521006,0.490556492271585,0.684371969465424
dem,8000,0.580157087448821,0.487098911221365,0.681382861460495
dem,8100,0.57712352764731,0.483823680316457,0.678524036291807
dem,8200,0.574227729283323,0.480730636276254,0.675799844011605
dem,8300,0.571472957779021,0.477818673682651,0.67321451414148
dem,8400,0.568862478556565,0.475086687117543,0.670772276203022
dem,8500,0.566399557038117,0.472533571162825,0.668477359717822
dem,8600,0.564087458645837,0.47015822040039,0.66633399420747
dem,8700,0.561929448801887,0.467959529412134,0.664346409193556
dem,8800,0.559928792928428,0.465936392779952,0.662518834197672
dem,8900,0.558088756447621,0.464087705085738,0.660855498741407
dem,9000,0.556412604781626,0.462412360911387,0.659360632346351
dem,9100,0.554903603352606,0.460909254838793,0.658038464534096
dem,9200,0.553565017582721,0.459577281449851,0.656893224826231
dem,9300,0.552400112894132,0.458415335326457,0.655929142744348
dem,9400,0.551412154709001,0.457422311050504,0.655150447810036
dem,9500,0.550604408449488,0.456597103203887,0.654561369544886
dem,9600,0.549980139537755,0.455938606368501,0.654166137470488
dem,9700,0.549542613395963,0.455445715126241,0.653968981108433
dem,9800,0.549295095446274,0.455117324059002,0.653974129980311
dem,9900,0.549240851110847,0.454952327748677,0.654185813607714
dem,10000,0.549383145811844,0.454949620777162,0.654608261512229
dem,10100,0.549723035697246,0.455106938763363,0.655243206680196
dem,10200,0.550252739818303,0.455417381474234,0.656082395956931
dem,10300,0.550962267952087,0.455872889713738,0.657115079652501
dem,10400,0.551841629875669,0.456465404285842,0.658330508076969
dem,10500,0.552880835366119,0.457186865994508,0.659717931540401
dem,10600,0.554069894200509,0.458029215643703,0.661266600352861
dem,10700,0.555398816155908,0.458984394037391,0.662965764824414
dem,10800,0.556857611009387,0.460044341979538,0.664804675265126
dem,10900,0.558436288538018,0.461201000274106,0.66677258198506
dem,11000,0.560124858518871,0.462446309725062,0.668858735294281
dem,11100,0.561913330729016,0.463772211136371,0.671052385502855
dem,11200,0.563791714945525,0.465170645311996,0.673342782920845
dem,11300,0.565750020945468,0.466633553055903,0.675719177858318
dem,11400,0.567778258505916,0.468152875172057,0.678170820625337
dem,11500,0.56986643740394,0.469720552464422,0.680686961531967
dem,11600,0.572004567416609,0.471328525736963,0.683256850888274
dem,11700,0.574182658320996,0.472968735793645,0.685869739004321
dem,11800,0.576390719894171,0.474633123438433,0.688514876190174
dem,11900,0.578618761913205,0.476313629475291,0.691181512755898
dem,12000,0.580856794155167,0.478002194708184,0.693858899011557
dep,0,1.02916244580222,1.02321778272738,1.03438195531097
dep,100,1.02559926054476,1.02044056632866,1.03013626501209
dep,200,1.0220360752873,1.017656547344,1.02590004108741
dep,300,1.01847289002984,1.01491071804399,1.02161609737115
dep,400,1.01490970477238,1.01215487946535,1.01735637975362
dep,500,1.01134651951492,1.00938833259697,1.0131409946489
dep,600,1.00778333425746,1.00652460852493,1.00895630045782
dep,700,1.004220149,1.00365316872149,1.00478621974926
dep,800,1.00065696374254,0.999925932624199,1.00104120636035
dep,900,0.997093778485083,0.995636970203491,0.99823709058958
dep,1000,0.993530593227623,0.991329180245383,0.995459915194074
dep,1100,0.989967407970163,0.9870341141279,0.992590513345567
dep,1200,0.986404222712703,0.982742722440071,0.989778443647924
dep,1300,0.982841037455242,0.978458624140017,0.98698950949963
dep,1400,0.979277852197782,0.974164037624149,0.984200575351336
dep,1500,0.975714666940322,0.969869712739986,0.981411641203041
dep,1600,0.972151481682862,0.965582690796789,0.978622707054746
dep,1700,0.968588296425402,0.961302564582375,0.975833772906452
dep,1800,0.965025111167941,0.957001805160993,0.973049545653451
dep,1900,0.961461925910481,0.952695991220303,0.970268309291871
dep,2000,0.957898740653021,0.948396913482241,0.967487072930291
dep,2100,0.954335555395561,0.944102064246221,0.96470583656871
dep,2200,0.950772370138101,0.939807345497201,0.96192460020713
dep,2300,0.94720918488064,0.935512758981332,0.95914336384555
dep,2400,0.94364599962318,0.931218172465464,0.95636212748397
dep,2500,0.94008281436572,0.926923585949595,0.953580891122389
dep,2600,0.93651962910826,0.922628999433727,0.950799654760809
dep,2700,0.9329564438508,0.918334456438231,0.948018418399229
dep,2800,0.929393258593339,0.914040123776686,0.945237182037648
dep,2900,0.925830073335879,0.909745791115142,0.942455945676068
dep,3000,0.922266888078419,0.905451458453597,0.939674709314488
dep,3100,0.918703702820959,0.901164826267215,0.936893472952908
dep,3200,0.915140517563499,0.896879158731059,0.934112236591328
dep,3300,0.911577332306038,0.892593491194903,0.931331000229747
dep,3400,0.908014147048578,0.888307823658746,0.928549763868167
dep,3500,0.904450961791118,0.88402215612259,0.925768527506587
dep,3600,0.900887776533658,0.879736488586434,0.922987291145006
dep,3700,0.897324591276198,0.875450821050277,0.920206054783426
dep,3800,0.893761406018738,0.871165153514121,0.917424818421846
dep,3900,0.890198220761277,0.866879485977965,0.914643582060265
dep,4000,0.886635035503817,0.862593818441808,0.911862345698685
dep,4100,0.883071850246357,0.858308150905652,0.909081109337105
dep,4200,0.879508664988897,0.854022483369496,0.906299872975525
dep,4300,0.875945479731437,0.849736815833339,0.903518636613945
dep,4400,0.872382294473977,0.845451148297183,0.900737400252364
dep,4500,0.868819109216516,0.841165480761027,0.897956163890784
dep,4600,0.865255923959056,0.83687981322487,0.895174927529204
dep,4700,0.861692738701596,0.832594145688714,0.892393691167623
dep,4800,0.858129553444136,0.828308478152558,0.889612454806043
dep,4900,0.854566368186676,0.824022810616402,0.886831218444463
dep,5000,0.851003182929216,0.819737143080245,0.884049982082883
dep,5100,0.847439997671755,0.815451475544089,0.881268745721302
dep,5200,0.843876812414295,0.811165808007933,0.878487509359722
dep,5300,0.840313627156835,0.806880140471776,0.875706272998142
dep,5400,0.836750441899375,0.80259447293562,0.872925036636562
dep,5500,0.833187256641914,0.798308805399464,0.870143800274981
dep,5600,0.829624071384454,0.794023137863308,0.867362563913401
dep,5700,0.826060886126994,0.789737470327152,0.864581327551821
dep,5800,0.822497700869534,0.785451802790995,0.861800091190241
dep,5900,0.818934515612074,0.781166135254839,0.85901885482866
dep,6000,0.815371330354614,0.776880467718683,0.85623761846708
dep,6100,0.811808145097153,0.772594800182526,0.8534563821055
dep,6200,0.808244959839693,0.76830913264637,0.85067514574392
dep,6300,0.804681774582233,0.764023465110214,0.847893909382339
dep,6400,0.801118589324773,0.759737797574057,0.845112673020759
dep,6500,0.797555404067313,0.755452130037901,0.842331436659179
dep,6600,0.793992218809852,0.751166462501745,0.839550200297598
dep,6700,0.790429033552392,0.746880794965589,0.836768963936018
dep,6800,0.786865848294932,0.742595127429432,0.833987727574438
dep,6900,0.783302663037472,0.738309459893276,0.831206491212858
dep,7000,0.779739477780012,0.73402379235712,0.828425254851278
dep,7100,0.776176292522551,0.729738124820963,0.825644018489697
dep,7200,0.772613107265091,0.725452457284807,0.822862782128117
dep,7300,0.769049922007631,0.721166789748651,0.820081545766537
dep,7400,0.765486736750171,0.716881122212494,0.817300309404956
dep,7500,0.761923551492711,0.712595454676338,0.814519073043376
dep,7600,0.75836036623525,0.708309787140182,0.811737836681796
dep,7700,0.75479718097779,0.704024119604026,0.808956600320216
dep,7800,0.75123399572033,0.699738452067869,0.806175363958636
dep,7900,0.74767081046287,0.695452784531713,0.803394127597055
dep,8000,0.74410762520541,0.691167116995557,0.800612891235475
dep,8100,0.74054443994795,0.6868814494594,0.797831654873895
dep,8200,0.736981254690489,0.682595781923244,0.795050418512314
dep,8300,0.733418069433029,0.678310114387088,0.792269182150734
dep,8400,0.729854884175569,0.674024446850932,0.789487945789154
dep,8500,0.726291698918109,0.669738779314775,0.786706709427574
dep,8600,0.722728513660649,0.665453111778619,0.783925473065993
dep,8700,0.719165328403188,0.661167444242463,0.781144236704413
dep,8800,0.715602143145728,0.656881776706306,0.778363000342833
dep,8900,0.712038957888268,0.65259610917015,0.775581763981253
dep,9000,0.708475772630808,0.648310441633994,0.772800527619672
dep,9100,0.704912587373348,0.644024774097837,0.770019291258092
dep,9200,0.701349402115887,0.639739106561681,0.767238054896512
dep,9300,0.697786216858427,0.635453439025525,0.764456818534931
dep,9400,0.694223031600967,0.631167771489368,0.761675582173351
dep,9500,0.690659846343507,0.626882103953212,0.758894345811771
dep,9600,0.687096661086047,0.622596436417056,0.756113109450191
