0;1,058710355
2000;0,987346335
4000;0,932920334
6000;0,877658113
8000;0,82566939
10000;0,776760258
12000;0,730748294
0;1,120474869
2000;0,987346335
4000;0,99166217
6000;0,99166217
8000;0,987346335
10000;0,987346335
12000;0,983049283
0;0,99599687
2000;0,987346335
4000;0,877658113
6000;0,780155591
8000;0,687461883
10000;0,60842948
12000;0,540836635
